164.19,21.05,143.09,8,0.000070909,true
178.72,21.40,157.28,9,0.000024651,true
188.43,22.29,166.09,10,0.000041316,true
213.17,25.17,187.93,11,0.000093407,true
146.87,20.91,125.92,7,0.000096605,true
295.46,20.62,274.79,16,0.000013203,true
222.57,20.88,201.64,12,0.000030220,true
293.53,21.17,272.30,16,0.000086069,true
455.86,23.84,431.97,26,0.000059835,true
178.30,19.77,158.48,9,0.000012495,true
363.06,21.86,341.15,20,0.000030645,true
171.59,23.77,147.77,9,0.000080981,true
123.82,20.85,102.93,6,0.000054778,true
611.74,20.86,590.83,35,0.000019663,true
137.93,20.75,117.13,7,0.000043567,true
192.72,21.30,171.37,10,0.000016136,true
340.70,20.73,319.93,19,0.000030754,true
655.50,19.64,635.81,38,0.000034659,true
308.01,20.82,287.15,17,0.000013288,true
491.01,21.20,469.76,28,0.000059737,true
374.18,21.83,352.31,21,0.000044002,true
343.03,20.64,321.94,19,0.000061743,true
144.30,21.71,122.55,7,0.000026380,true
324.62,20.74,303.83,18,0.000032623,true
128.45,20.68,107.72,6,0.000015093,true
210.03,19.57,190.39,11,0.000082820,true
325.03,19.73,305.25,18,0.000075243,true
472.68,19.85,452.79,27,0.000013288,true
272.22,20.85,251.31,15,0.000066193,true
312.20,20.79,291.35,17,0.000094084,true
